Column 01,Column 02,Column 03,Column 04,Column 05,Column 06,Column 07,Column 08,Column 09,Column 10,Column 11,Column 12,Column 13,Column 14
72019,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
72020,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
72021,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
72022,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82208640,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315251,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315252,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315253,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315254,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315255,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315256,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315257,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315258,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315259,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315260,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315261,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315262,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315263,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315264,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315265,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315266,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315267,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315268,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315270,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315271,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315272,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315273,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315274,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315275,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315276,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315277,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315278,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315279,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315280,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315281,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315282,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315283,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315284,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315285,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315286,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315287,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315288,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315289,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315290,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315291,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315292,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315293,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315294,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315295,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315296,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315297,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315298,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315301,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82315751,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82346106,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82346107,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82347130,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82347131,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82347132,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348231,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348232,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348233,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348234,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348235,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348236,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348237,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348434,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348435,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348439,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348440,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348441,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82348442,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82349180,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82349293,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355836,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355837,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355838,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355839,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355840,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355841,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82355842,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82356155,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82356156,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82356293,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82357366,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82357369,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82357491,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82357499,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82357500,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82357596,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82376376,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82376379,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82376428,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82376429,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82376430,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82376431,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
83036,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
83038,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
83041,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
83042,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
90453,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
90454,40,25000,lumpsum, €,7500,10, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31383,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31384,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31385,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31386,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31387,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31391,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31392,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31403,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31404,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31451,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31510,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31525,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
31526,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82335057,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340397,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340403,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340404,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340406,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340407,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340408,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340409,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340411,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340412,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340413,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82340414,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344653,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344654,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344655,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344656,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344657,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344658,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344659,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344660,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344661,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344662,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344663,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344664,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344665,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344666,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344667,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344669,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344670,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344671,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82344672,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361457,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361458,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361462,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361463,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361466,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361471,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361474,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361482,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361485,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361501,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361502,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361504,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361505,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361507,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361508,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361509,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361511,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361513,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361515,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82361520,20,25000,lumpsum, €,3000,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
